"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 19 11:18:57 GMT 2024","Fri Jan 19 11:19:04 GMT 2024","6647","","container.test.ts","Container tests @container","","","Sort items in a Container using DnD",""
"passed","Fri Jan 19 11:19:41 GMT 2024","Fri Jan 19 11:19:45 GMT 2024","3997","","container.test.ts","Container tests @container","","","Right click should add Full Width container",""
"passed","Fri Jan 19 11:19:48 GMT 2024","Fri Jan 19 11:19:57 GMT 2024","8831","","modules/nested-accordion/nested-accordion.test.ts","Nested Accordion experiment is active @nested-accordion","","","General Test",""
"passed","Fri Jan 19 11:21:30 GMT 2024","Fri Jan 19 11:21:47 GMT 2024","16781","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""jetsticky-for-elementor"" plugin: @pluginTester2_sections",""
"passed","Fri Jan 19 11:18:51 GMT 2024","Fri Jan 19 11:19:02 GMT 2024","11016","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test image_hover template",""
"passed","Fri Jan 19 11:17:45 GMT 2024","Fri Jan 19 11:17:46 GMT 2024","823","","core/app/modules/onboarding/onboarding.test.ts","On boarding @onBoarding","","","Onboarding Site Logo Page",""
"passed","Fri Jan 19 11:18:31 GMT 2024","Fri Jan 19 11:18:42 GMT 2024","10990","","includes/elements/section/reverse-columns/reverse-columns.test.ts","Reverse Columns tests @reverse-columns","","","Reverse columns:tablet_extra - Experiment breakpoints:On",""
"passed","Fri Jan 19 11:17:38 GMT 2024","Fri Jan 19 11:17:58 GMT 2024","19332","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""post-grid-elementor-addon"" plugin: @pluginTester2_sections",""
"passed","Fri Jan 19 11:18:16 GMT 2024","Fri Jan 19 11:18:20 GMT 2024","3958","","assets/dev/js/editor/introduction-tooltips/global-color-introduction.test.ts","Global color introduction tests","","","Check if globals introduction tooltip is being triggered by clicking on the color picker",""
"passed","Fri Jan 19 11:20:37 GMT 2024","Fri Jan 19 11:20:54 GMT 2024","16802","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""visibility-logic-elementor"" plugin: @pluginTester2_sections",""
"passed","Fri Jan 19 11:17:32 GMT 2024","Fri Jan 19 11:17:41 GMT 2024","9560","","includes/elements/section/reverse-columns/reverse-columns.test.ts","Reverse Columns tests @reverse-columns","","","Reverse columns:mobile - Experiment breakpoints:Off",""
"passed","Fri Jan 19 11:22:51 GMT 2024","Fri Jan 19 11:22:57 GMT 2024","6441","","modules/favorites/assets/js/editor/types/widgets/widgets.test.ts","Favorite widgets","","","Add favorite",""
"passed","Fri Jan 19 11:18:26 GMT 2024","Fri Jan 19 11:18:44 GMT 2024","18896","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""astra-sites"" plugin: @pluginTester1_containers",""
"passed","Fri Jan 19 11:19:31 GMT 2024","Fri Jan 19 11:19:41 GMT 2024","9943","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Verify that the custom hover color doesn't affect the active tab color",""
"passed","Fri Jan 19 11:17:39 GMT 2024","Fri Jan 19 11:17:50 GMT 2024","11286","","modules/ai/assets/js/editor/components/prompt-history/history-button.test.ts","AI @ai","","","Prompt History Button",""
"passed","Fri Jan 19 11:18:18 GMT 2024","Fri Jan 19 11:18:23 GMT 2024","5453","","container-grid.test.ts","Container Grid tests @container","","","Check empty view min height",""
"passed","Fri Jan 19 11:19:41 GMT 2024","Fri Jan 19 11:19:47 GMT 2024","6625","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Check if the icons are visible on mobile display on the front end",""
"passed","Fri Jan 19 11:18:03 GMT 2024","Fri Jan 19 11:18:12 GMT 2024","8856","","video.test.ts","Video tests inside a container @video","","","vimeo controls and link test",""
"passed","Fri Jan 19 11:17:30 GMT 2024","Fri Jan 19 11:17:53 GMT 2024","22949","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test text_path template",""
"passed","Fri Jan 19 11:19:24 GMT 2024","Fri Jan 19 11:19:40 GMT 2024","16697","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""ele-custom-skin"" plugin: @pluginTester1_sections",""
"passed","Fri Jan 19 11:17:43 GMT 2024","Fri Jan 19 11:17:44 GMT 2024","1328","","core/app/modules/onboarding/onboarding.test.ts","On boarding @onBoarding","","","Onboarding Skip to Hello Theme Page",""
"passed","Fri Jan 19 11:17:32 GMT 2024","Fri Jan 19 11:17:38 GMT 2024","5437","","accordion.test.ts","","","","Accordion",""
"passed","Fri Jan 19 11:18:40 GMT 2024","Fri Jan 19 11:18:46 GMT 2024","5619","","link.test.ts","Testing link control for widgets: @styleguide_image_link","","","Verify image-box link control",""
"passed","Fri Jan 19 11:19:54 GMT 2024","Fri Jan 19 11:19:58 GMT 2024","3459","","context-menu.test.ts","Context menu","","","Duplicate widget test",""
"passed","Fri Jan 19 11:19:54 GMT 2024","Fri Jan 19 11:20:04 GMT 2024","9526","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Check if the hover style changes the normal tab styling",""
"passed","Fri Jan 19 11:19:06 GMT 2024","Fri Jan 19 11:19:24 GMT 2024","17801","","plugin-tester-pro.test.ts","Plugin tester tests: sections","","","""dynamic-visibility-for-elementor"" plugin: @pluginTester1_sections",""
"passed","Fri Jan 19 11:22:17 GMT 2024","Fri Jan 19 11:22:22 GMT 2024","5032","","includes/widgets/tabs.test.ts","Tabs widget tests","","","Ensure the old tabs widget is telling deprecation warning message",""
"passed","Fri Jan 19 11:17:57 GMT 2024","Fri Jan 19 11:18:09 GMT 2024","12172","","includes/elements/section/reverse-columns/reverse-columns.test.ts","Reverse Columns tests @reverse-columns","","","Reverse columns:mobile - Experiment breakpoints:On",""
"passed","Fri Jan 19 11:19:57 GMT 2024","Fri Jan 19 11:20:09 GMT 2024","12433","","modules/styleguide/styleguide.test.ts","Styleguide Preview tests @styleguide_image_link","","","Disabling Styleguide Preview at Global Colors hides the Styleguide Modal and updates user preferences",""
"passed","Fri Jan 19 11:18:00 GMT 2024","Fri Jan 19 11:18:04 GMT 2024","3540","","assets/dev/js/editor/elements/views/widget.test.ts","$e.run( 'editor/elements/views/widget' )","","","Check if the empty placeholder is displayed inside the Sidebar widget",""
"passed","Fri Jan 19 11:18:15 GMT 2024","Fri Jan 19 11:18:22 GMT 2024","6365","","modules/nested-tabs/nested-tabs.test.ts","Nested Tabs tests @nested-tabs","","","Responsive breakpoints for Nested Tabs",""
"passed","Fri Jan 19 11:18:09 GMT 2024","Fri Jan 19 11:18:26 GMT 2024","16634","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""anywhere-elementor"" plugin: @pluginTester1_containers",""
"passed","Fri Jan 19 11:19:30 GMT 2024","Fri Jan 19 11:19:43 GMT 2024","12427","","modules/styleguide/styleguide.test.ts","Styleguide Preview tests @styleguide_image_link","","","Enabling Styleguide Preview at Global Colors shows the Styleguide Modal and updates user preferences",""
"passed","Fri Jan 19 11:18:32 GMT 2024","Fri Jan 19 11:18:38 GMT 2024","6154","","modules/ai/assets/js/editor/components/prompt-history/index.test.ts","AI @ai","","","Prompt History - Image",""
"passed","Fri Jan 19 11:20:24 GMT 2024","Fri Jan 19 11:20:32 GMT 2024","7742","","core/base/document.test.ts","Document tests","","","converting gutenberg page to container",""
"passed","Fri Jan 19 11:21:07 GMT 2024","Fri Jan 19 11:21:23 GMT 2024","16492","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""make-column-clickable-elementor"" plugin: @pluginTester1_containers",""
"passed","Fri Jan 19 11:18:04 GMT 2024","Fri Jan 19 11:18:20 GMT 2024","16121","","elements-regression.test.ts","Elementor regression tests with templates for CORE","","","Test html template",""
"passed","Fri Jan 19 11:21:34 GMT 2024","Fri Jan 19 11:21:40 GMT 2024","6372","","container.test.ts","Container tests @container","","","Convert to container does not show when only containers are on the page",""
"passed","Fri Jan 19 11:18:08 GMT 2024","Fri Jan 19 11:18:18 GMT 2024","10275","","modules/ai/assets/js/editor/components/prompt-history/index.test.ts","AI @ai","","","Prompt History - a11y",""
"passed","Fri Jan 19 11:18:44 GMT 2024","Fri Jan 19 11:19:01 GMT 2024","16811","","plugin-tester-pro.test.ts","Plugin tester tests: containers","","","""connect-polylang-elementor"" plugin: @pluginTester1_containers",""
"passed","Fri Jan 19 11:17:56 GMT 2024","Fri Jan 19 11:18:04 GMT 2024","8568","","includes/widgets/rating/style-panel.test.ts","Rating style panel - Icon Experiment: inactive @rating","","","Styling test - Icon Experiment: inactive",""
"passed","Fri Jan 19 11:21:58 GMT 2024","Fri Jan 19 11:22:07 GMT 2024","9648","","modules/styleguide/styleguide.test.ts","Styleguide Preview tests @styleguide_image_link","","","Clicking header buttons makes relevant area visible",""
"passed","Fri Jan 19 11:20:56 GMT 2024","Fri Jan 19 11:20:58 GMT 2024","2872","","hidden-widgets-on-search.test.ts","","","","Spacer widget should be shown in search result",""
"passed","Fri Jan 19 11:20:09 GMT 2024","Fri Jan 19 11:20:23 GMT 2024","13768","","modules/styleguide/styleguide.test.ts","Styleguide Preview tests @styleguide_image_link","","","Disabling Styleguide Preview at Global Typography hides the Styleguide Modal and updates user preferences",""
